week_start,panchayat_id,ndvi,lst_day_c
2024-10-13,MP0502,0.298,34.8
2024-10-13,MP0314,0.34,36.5
2024-10-13,MP0315,,
2024-10-13,MP0601,0.311,38.1
2024-10-13,MP0316,0.258,38.2
2024-10-13,MP0403,0.322,36.6
2024-10-13,MP0404,0.241,38.6
2024-10-13,MP0405,0.284,37.8
2024-10-13,MP0503,0.289,35.1
2024-10-13,MP0504,0.32,33.9
2024-10-13,MP0505,0.316,37.5
2024-10-13,MP0506,0.31,36.0
2024-10-13,MP0602,0.313,41.2
2024-10-13,MP0603,0.394,37.4
2024-10-13,MP0604,,
2024-10-13,MP0406,0.244,37.0
2024-10-13,MP0407,,
2024-10-13,MP0408,0.292,38.2
2024-10-13,MP0507,0.324,36.1
2024-10-13,MP0508,0.273,36.6
2024-10-13,MP0509,0.246,36.4
2024-10-13,MP0510,0.278,37.5
2024-10-13,MP0605,0.352,35.2
2024-10-13,MP0606,0.339,37.1
2024-10-13,MP0607,0.327,39.1
2024-10-13,MP0409,0.277,34.6
2024-10-13,MP0410,0.306,37.7
2024-10-13,MP0411,0.314,36.9
2024-10-13,MP0412,0.343,37.7
2024-10-13,MP0511,0.331,39.8
2024-10-13,MP0512,0.3,35.1
2024-10-13,MP0608,0.314,36.9
2024-10-13,MP0609,,
2024-10-13,MP0610,0.363,37.7
2024-10-13,MP0611,0.304,35.3
2024-10-13,MP0413,0.321,35.0
2024-10-13,MP0414,,
2024-10-13,MP0415,0.343,35.8
2024-10-13,MP0513,0.34,37.1
2024-10-13,MP0514,0.32,36.8
2024-10-13,MP0515,0.27,34.4
2024-10-13,MP0516,0.314,36.5
2024-10-13,MP0612,0.358,37.7
2024-10-13,MP0613,0.321,36.5
2024-10-13,MP0614,,
2024-10-20,MP0101,0.299,33.8
2024-10-20,MP0102,0.294,34.7
2024-10-20,MP0103,0.253,32.3
2024-10-20,MP0201,0.303,35.0
2024-10-20,MP0202,0.322,34.8
2024-10-20,MP0203,0.269,31.7
2024-10-20,MP0204,0.316,35.0
2024-10-20,MP0301,0.267,34.8
2024-10-20,MP0302,0.302,34.6
2024-10-20,MP0303,0.275,35.0
2024-10-20,MP0104,0.271,33.1
2024-10-20,MP0105,0.342,35.7
2024-10-20,MP0106,0.251,34.4
2024-10-20,MP0205,0.31,37.9
2024-10-20,MP0206,0.299,36.2
2024-10-20,MP0207,0.249,34.4
2024-10-20,MP0208,0.307,33.8
2024-10-20,MP0304,0.357,35.8
2024-10-20,MP0305,0.219,34.2
2024-10-20,MP0306,0.334,33.6
2024-10-20,MP0107,0.297,34.0
2024-10-20,MP0108,0.27,35.3
2024-10-20,MP0109,0.302,34.5
2024-10-20,MP0209,,
2024-10-20,MP0210,0.295,34.4
2024-10-20,MP0211,0.248,34.0
2024-10-20,MP0307,0.267,37.4
2024-10-20,MP0308,0.304,32.2
2024-10-20,MP0309,0.292,33.4
2024-10-20,MP0310,0.315,33.1
2024-10-20,MP0110,,
2024-10-20,MP0111,0.248,31.2
2024-10-20,MP0112,0.282,33.7
2024-10-20,MP0212,0.315,32.6
2024-10-20,MP0213,0.313,29.8
2024-10-20,MP0214,0.268,38.0
2024-10-20,MP0215,0.315,35.5
2024-10-20,MP0311,0.248,35.8
2024-10-20,MP0312,0.269,33.6
2024-10-20,MP0313,0.313,35.2
2024-10-20,MP0113,0.308,34.8
2024-10-20,MP0401,0.252,35.6
2024-10-20,MP0402,0.268,36.1
2024-10-20,MP0216,0.306,35.9
2024-10-20,MP0501,0.325,31.8
2024-10-20,MP0502,0.284,34.1
2024-10-20,MP0314,0.282,34.7
2024-10-20,MP0315,0.264,35.0
2024-10-20,MP0601,0.27,34.3
2024-10-20,MP0316,0.242,34.9
2024-10-20,MP0403,0.315,35.0
2024-10-20,MP0404,0.244,35.1
2024-10-20,MP0405,0.257,34.7
2024-10-20,MP0503,0.258,35.6
2024-10-20,MP0504,0.273,33.7
2024-10-20,MP0505,0.275,33.5
2024-10-20,MP0506,0.256,34.3
2024-10-20,MP0602,0.239,35.4
2024-10-20,MP0603,,
2024-10-20,MP0604,0.299,33.5
2024-10-20,MP0406,0.315,35.2
2024-10-20,MP0407,0.243,33.7
2024-10-20,MP0408,0.264,35.4
2024-10-20,MP0507,0.268,35.2
2024-10-20,MP0508,0.245,33.3
2024-10-20,MP0509,0.24,35.8
2024-10-20,MP0510,0.307,36.6
2024-10-20,MP0605,0.269,34.9
2024-10-20,MP0606,0.278,36.0
2024-10-20,MP0607,0.252,35.6
2024-10-20,MP0409,0.276,33.4
2024-10-20,MP0410,0.334,33.1
2024-10-20,MP0411,0.324,34.5
2024-10-20,MP0412,0.253,33.0
2024-10-20,MP0511,0.326,32.0
2024-10-20,MP0512,0.248,34.7
2024-10-20,MP0608,0.259,33.6
2024-10-20,MP0609,0.246,34.8
2024-10-20,MP0610,0.242,34.3
2024-10-20,MP0611,0.268,35.8
2024-10-20,MP0413,0.306,31.1
2024-10-20,MP0414,0.293,32.5
2024-10-20,MP0415,0.306,31.6
2024-10-20,MP0513,0.327,35.6
2024-10-20,MP0514,0.237,33.4
2024-10-20,MP0515,0.269,34.9
2024-10-20,MP0516,0.319,36.0
2024-10-20,MP0612,0.283,36.6
2024-10-20,MP0613,,
2024-10-20,MP0614,0.237,37.5
2024-10-27,MP0101,0.244,32.9
2024-10-27,MP0102,,
2024-10-27,MP0103,0.224,35.1
2024-10-27,MP0201,0.262,35.1
2024-10-27,MP0202,0.307,34.7
2024-10-27,MP0203,0.271,34.2
2024-10-27,MP0204,0.265,35.2
2024-10-27,MP0301,0.288,35.5
2024-10-27,MP0302,0.264,33.8
2024-10-27,MP0303,,
2024-10-27,MP0104,0.213,35.6
2024-10-27,MP0105,0.281,35.2
2024-10-27,MP0106,0.243,37.0
2024-10-27,MP0205,,
2024-10-27,MP0206,0.258,35.8
2024-10-27,MP0207,0.312,33.2
2024-10-27,MP0208,0.216,35.4
2024-10-27,MP0304,0.286,34.6
2024-10-27,MP0305,0.28,35.1
2024-10-27,MP0306,0.313,34.5
2024-10-27,MP0107,,
2024-10-27,MP0108,0.241,36.4
2024-10-27,MP0109,0.274,34.5
2024-10-27,MP0209,0.197,34.2
2024-10-27,MP0210,0.271,32.0
2024-10-27,MP0211,0.32,35.4
2024-10-27,MP0307,0.251,38.8
2024-10-27,MP0308,0.226,34.6
2024-10-27,MP0309,0.222,32.9
2024-10-27,MP0310,0.303,35.4
2024-10-27,MP0110,0.321,32.4
2024-10-27,MP0111,0.219,33.5
2024-10-27,MP0112,0.334,34.3
2024-10-27,MP0212,0.246,36.2
2024-10-27,MP0213,0.236,33.3
2024-10-27,MP0214,0.307,32.9
2024-10-27,MP0215,0.255,34.5
2024-10-27,MP0311,0.251,36.5
2024-10-27,MP0312,0.243,33.9
2024-10-27,MP0313,0.253,34.8
2024-10-27,MP0113,0.295,33.2
2024-10-27,MP0401,0.257,33.7
2024-10-27,MP0402,0.213,32.6
2024-10-27,MP0216,0.223,34.0
2024-10-27,MP0501,0.27,33.4
2024-10-27,MP0502,0.244,33.0
2024-10-27,MP0314,0.236,31.5
2024-10-27,MP0315,0.252,35.3
2024-10-27,MP0601,0.294,35.0
2024-10-27,MP0316,0.206,31.9
2024-10-27,MP0403,0.22,35.8
2024-10-27,MP0404,0.234,34.5
2024-10-27,MP0405,0.208,34.0
2024-10-27,MP0503,0.25,36.0
2024-10-27,MP0504,0.316,36.9
2024-10-27,MP0505,0.235,35.0
2024-10-27,MP0506,0.228,35.6
2024-10-27,MP0602,0.284,34.7
2024-10-27,MP0603,0.261,35.7
2024-10-27,MP0604,0.336,33.7
2024-10-27,MP0406,0.317,34.6
2024-10-27,MP0407,0.273,33.4
2024-10-27,MP0408,0.22,34.5
2024-10-27,MP0507,0.246,36.5
2024-10-27,MP0508,0.199,33.7
2024-10-27,MP0509,0.221,36.3
2024-10-27,MP0510,0.24,34.6
2024-10-27,MP0605,0.234,34.3
2024-10-27,MP0606,0.308,34.2
2024-10-27,MP0607,0.244,32.9
2024-10-27,MP0409,0.23,34.1
2024-10-27,MP0410,0.269,34.3
2024-10-27,MP0411,0.269,33.4
2024-10-27,MP0412,0.202,35.1
2024-10-27,MP0511,0.294,35.4
2024-10-27,MP0512,0.232,35.9
2024-10-27,MP0608,0.283,34.4
2024-10-27,MP0609,0.247,34.9
2024-10-27,MP0610,0.274,31.4
2024-10-27,MP0611,0.275,34.9
2024-10-27,MP0413,,
2024-10-27,MP0414,0.215,33.0
2024-10-27,MP0415,0.233,35.2
2024-10-27,MP0513,0.246,34.4
2024-10-27,MP0514,0.224,35.6
2024-10-27,MP0515,0.248,32.9
2024-10-27,MP0516,0.265,34.5
2024-10-27,MP0612,0.233,33.6
2024-10-27,MP0613,0.237,32.6
2024-10-27,MP0614,,
2024-11-03,MP0101,0.212,32.5
2024-11-03,MP0102,0.257,29.8
2024-11-03,MP0103,0.263,31.6
2024-11-03,MP0201,0.265,33.7
2024-11-03,MP0202,0.241,31.2
2024-11-03,MP0203,0.201,31.1
2024-11-03,MP0204,0.275,30.2
2024-11-03,MP0301,0.22,31.0
2024-11-03,MP0302,0.289,32.8
2024-11-03,MP0303,0.284,29.6
2024-11-03,MP0104,0.227,30.7
2024-11-03,MP0105,0.29,27.5
2024-11-03,MP0106,0.296,30.0
2024-11-03,MP0205,,
2024-11-03,MP0206,0.261,35.6
2024-11-03,MP0207,0.238,33.6
2024-11-03,MP0208,0.266,31.6
2024-11-03,MP0304,0.216,31.5
2024-11-03,MP0305,0.24,29.8
2024-11-03,MP0306,0.272,31.2
2024-11-03,MP0107,0.209,30.1
2024-11-03,MP0108,0.219,31.0
2024-11-03,MP0109,,
2024-11-03,MP0209,0.255,31.6
2024-11-03,MP0210,0.205,33.3
2024-11-03,MP0211,0.277,32.3
2024-11-03,MP0307,0.283,33.8
2024-11-03,MP0308,0.241,33.4
2024-11-03,MP0309,0.24,33.9
2024-11-03,MP0310,0.267,32.5
2024-11-03,MP0110,0.256,32.0
2024-11-03,MP0111,0.269,29.4
2024-11-03,MP0112,0.257,30.4
2024-11-03,MP0212,0.265,30.9
2024-11-03,MP0213,0.192,31.9
2024-11-03,MP0214,0.283,33.6
2024-11-03,MP0215,0.176,31.2
2024-11-03,MP0311,0.258,32.2
2024-11-03,MP0312,0.22,31.6
2024-11-03,MP0313,0.238,32.6
2024-11-03,MP0113,,
2024-11-03,MP0401,0.188,31.1
2024-11-03,MP0402,0.263,33.1
2024-11-03,MP0216,,
2024-11-03,MP0501,0.257,31.2
2024-11-03,MP0502,0.256,34.6
2024-11-03,MP0314,0.23,29.2
2024-11-03,MP0315,0.203,28.9
2024-11-03,MP0601,0.254,32.0
2024-11-03,MP0316,0.234,31.5
2024-11-03,MP0403,0.25,31.5
2024-11-03,MP0404,0.201,32.5
2024-11-03,MP0405,0.274,29.2
2024-11-03,MP0503,0.175,30.8
2024-11-03,MP0504,0.249,31.4
2024-11-03,MP0505,0.209,29.0
2024-11-03,MP0506,0.232,32.4
2024-11-03,MP0602,0.212,32.0
2024-11-03,MP0603,0.268,34.1
2024-11-03,MP0604,0.201,31.6
2024-11-03,MP0406,0.254,33.2
2024-11-03,MP0407,0.202,34.7
2024-11-03,MP0408,0.246,33.6
2024-11-03,MP0507,0.244,30.6
2024-11-03,MP0508,0.185,30.8
2024-11-03,MP0509,0.212,32.5
2024-11-03,MP0510,0.215,31.7
2024-11-03,MP0605,0.308,29.8
2024-11-03,MP0606,0.213,33.5
2024-11-03,MP0607,0.233,32.3
2024-11-03,MP0409,0.203,31.4
2024-11-03,MP0410,0.227,31.6
2024-11-03,MP0411,,
2024-11-03,MP0412,0.254,31.7
2024-11-03,MP0511,0.217,28.1
2024-11-03,MP0512,0.232,31.3
2024-11-03,MP0608,0.237,31.5
2024-11-03,MP0609,0.223,29.7
2024-11-03,MP0610,0.19,31.2
2024-11-03,MP0611,0.214,31.2
2024-11-03,MP0413,0.24,30.7
2024-11-03,MP0414,0.243,30.1
2024-11-03,MP0415,0.257,31.4
2024-11-03,MP0513,0.232,32.0
2024-11-03,MP0514,0.284,31.5
2024-11-03,MP0515,0.221,31.1
2024-11-03,MP0516,,
2024-11-03,MP0612,0.24,32.7
2024-11-03,MP0613,0.252,29.7
2024-11-03,MP0614,0.258,32.6
2024-11-10,MP0101,0.266,33.5
2024-11-10,MP0102,0.193,35.7
2024-11-10,MP0103,,
2024-11-10,MP0201,0.26,34.4
2024-11-10,MP0202,0.273,35.3
2024-11-10,MP0203,0.2,33.6
2024-11-10,MP0204,0.26,33.1
2024-11-10,MP0301,0.214,34.0
2024-11-10,MP0302,0.191,34.9
2024-11-10,MP0303,0.184,36.1
2024-11-10,MP0104,,
2024-11-10,MP0105,0.281,34.6
2024-11-10,MP0106,0.238,32.9
2024-11-10,MP0205,0.259,34.4
2024-11-10,MP0206,0.238,33.8
2024-11-10,MP0207,,
2024-11-10,MP0208,0.241,32.5
2024-11-10,MP0304,0.253,33.9
2024-11-10,MP0305,0.231,36.2
2024-11-10,MP0306,0.209,34.4
2024-11-10,MP0107,0.194,35.3
2024-11-10,MP0108,,
2024-11-10,MP0109,0.258,37.0
2024-11-10,MP0209,0.193,36.4
2024-11-10,MP0210,0.233,33.7
2024-11-10,MP0211,0.191,34.4
2024-11-10,MP0307,,
2024-11-10,MP0308,,
2024-11-10,MP0309,0.25,36.8
2024-11-10,MP0310,0.237,36.1
2024-11-10,MP0110,0.244,36.3
2024-11-10,MP0111,0.254,37.1
2024-11-10,MP0112,0.277,33.4
2024-11-10,MP0212,0.213,33.7
2024-11-10,MP0213,,
2024-11-10,MP0214,0.224,31.7
2024-11-10,MP0215,0.255,35.7
2024-11-10,MP0311,,
2024-11-10,MP0312,0.236,33.6
2024-11-10,MP0313,0.208,33.6
2024-11-10,MP0113,0.212,35.5
2024-11-10,MP0401,0.168,33.3
2024-11-10,MP0402,,
2024-11-10,MP0216,0.184,34.7
2024-11-10,MP0501,,
2024-11-10,MP0502,0.198,34.3
2024-11-10,MP0314,0.201,35.4
2024-11-10,MP0315,0.23,32.4
2024-11-10,MP0601,0.205,33.1
2024-11-10,MP0316,0.182,35.6
2024-11-10,MP0403,0.187,34.3
2024-11-10,MP0404,0.207,34.8
2024-11-10,MP0405,0.206,34.0
2024-11-10,MP0503,0.172,34.6
2024-11-10,MP0504,0.209,32.0
2024-11-10,MP0505,0.225,33.3
2024-11-10,MP0506,0.226,35.4
2024-11-10,MP0602,0.264,36.6
2024-11-10,MP0603,0.194,34.8
2024-11-10,MP0604,0.23,34.3
2024-11-10,MP0406,0.205,33.9
2024-11-10,MP0407,0.214,34.0
2024-11-10,MP0408,0.234,32.4
2024-11-10,MP0507,0.229,34.7
2024-11-10,MP0508,0.218,34.1
2024-11-10,MP0509,0.242,34.4
2024-11-10,MP0510,0.218,37.1
2024-11-10,MP0605,,
2024-11-10,MP0606,0.281,35.1
2024-11-10,MP0607,0.178,36.7
2024-11-10,MP0409,,
2024-11-10,MP0410,0.246,31.8
2024-11-10,MP0411,0.296,35.9
2024-11-10,MP0412,0.223,36.6
2024-11-10,MP0511,,
2024-11-10,MP0512,0.243,36.3
2024-11-10,MP0608,0.243,37.4
2024-11-10,MP0609,0.162,32.1
2024-11-10,MP0610,0.208,35.9
2024-11-10,MP0611,0.239,32.2
2024-11-10,MP0413,0.167,35.3
2024-11-10,MP0414,0.184,37.0
2024-11-10,MP0415,0.208,33.5
2024-11-10,MP0513,0.163,37.0
2024-11-10,MP0514,0.194,32.9
2024-11-10,MP0515,0.208,33.3
2024-11-10,MP0516,0.27,34.1
2024-11-10,MP0612,0.237,34.8
2024-11-10,MP0613,0.281,32.9
2024-11-10,MP0614,,
2024-11-17,MP0101,0.206,35.2
2024-11-17,MP0102,,
2024-11-17,MP0103,0.194,30.5
2024-11-17,MP0201,0.243,30.6
2024-11-17,MP0202,0.2,32.8
2024-11-17,MP0203,0.209,29.2
2024-11-17,MP0204,0.199,32.1
2024-11-17,MP0301,0.174,32.0
2024-11-17,MP0302,0.203,31.3
2024-11-17,MP0303,0.224,33.5
2024-11-17,MP0104,0.204,31.9
2024-11-17,MP0105,0.244,30.8
2024-11-17,MP0106,0.183,33.6
2024-11-17,MP0205,0.24,32.3
2024-11-17,MP0206,0.172,33.8
2024-11-17,MP0207,0.165,33.7
2024-11-17,MP0208,0.177,33.0
2024-11-17,MP0304,0.215,34.4
2024-11-17,MP0305,0.221,31.5
2024-11-17,MP0306,0.245,30.2
2024-11-17,MP0107,0.175,30.3
2024-11-17,MP0108,,
2024-11-17,MP0109,0.209,32.8
2024-11-17,MP0209,,
2024-11-17,MP0210,0.181,30.1
2024-11-17,MP0211,0.226,32.4
2024-11-17,MP0307,0.237,35.1
2024-11-17,MP0308,0.273,32.0
2024-11-17,MP0309,0.168,32.9
2024-11-17,MP0310,0.272,34.2
2024-11-17,MP0110,0.214,38.2
2024-11-17,MP0111,0.191,31.7
2024-11-17,MP0112,0.211,32.0
2024-11-17,MP0212,0.245,33.6
2024-11-17,MP0213,0.215,30.8
2024-11-17,MP0214,0.26,35.8
2024-11-17,MP0215,0.223,34.1
2024-11-17,MP0311,0.195,33.9
2024-11-17,MP0312,0.217,31.3
2024-11-17,MP0313,,
2024-11-17,MP0113,0.24,30.5
2024-11-17,MP0401,0.174,30.7
2024-11-17,MP0402,0.282,33.3
2024-11-17,MP0216,0.161,32.1
2024-11-17,MP0501,0.176,32.1
2024-11-17,MP0502,,
2024-11-17,MP0314,0.203,30.7
2024-11-17,MP0315,0.218,35.4
2024-11-17,MP0601,0.194,30.1
2024-11-17,MP0316,0.22,31.1
2024-11-17,MP0403,0.184,33.2
2024-11-17,MP0404,0.212,32.0
2024-11-17,MP0405,0.23,31.4
2024-11-17,MP0503,0.222,33.3
2024-11-17,MP0504,,
2024-11-17,MP0505,0.221,33.4
2024-11-17,MP0506,0.204,34.9
2024-11-17,MP0602,0.261,32.4
2024-11-17,MP0603,0.219,34.4
2024-11-17,MP0604,0.238,32.5
2024-11-17,MP0406,0.206,33.8
2024-11-17,MP0407,0.242,32.6
2024-11-17,MP0408,0.203,32.2
2024-11-17,MP0507,0.227,32.8
2024-11-17,MP0508,0.193,30.9
2024-11-17,MP0509,0.221,31.4
2024-11-17,MP0510,0.235,30.9
2024-11-17,MP0605,0.222,32.5
2024-11-17,MP0606,0.21,32.8
2024-11-17,MP0607,0.209,35.7
2024-11-17,MP0409,0.214,31.6
2024-11-17,MP0410,0.231,33.4
2024-11-17,MP0411,0.204,32.0
2024-11-17,MP0412,,
2024-11-17,MP0511,0.195,34.1
2024-11-17,MP0512,0.203,33.8
2024-11-17,MP0608,0.28,34.0
2024-11-17,MP0609,0.165,32.1
2024-11-17,MP0610,0.197,30.7
2024-11-17,MP0611,0.22,33.7
2024-11-17,MP0413,0.226,32.3
2024-11-17,MP0414,0.239,31.0
2024-11-17,MP0415,,
2024-11-17,MP0513,,
2024-11-17,MP0514,0.208,33.1
2024-11-17,MP0515,0.225,33.5
2024-11-17,MP0516,0.206,35.1
2024-11-17,MP0612,,
2024-11-17,MP0613,0.283,32.7
2024-11-17,MP0614,0.228,31.7
2024-11-24,MP0101,0.281,27.4
2024-11-24,MP0102,0.244,28.3
2024-11-24,MP0103,0.215,26.9
2024-11-24,MP0201,0.192,28.6
2024-11-24,MP0202,0.24,30.3
2024-11-24,MP0203,,
2024-11-24,MP0204,0.176,27.4
2024-11-24,MP0301,0.209,30.5
2024-11-24,MP0302,0.18,30.7
2024-11-24,MP0303,0.239,29.2
2024-11-24,MP0104,0.208,29.9
2024-11-24,MP0105,0.189,29.1
2024-11-24,MP0106,0.239,28.0
2024-11-24,MP0205,0.208,30.8
2024-11-24,MP0206,0.2,26.6
2024-11-24,MP0207,0.192,28.8
2024-11-24,MP0208,,
2024-11-24,MP0304,0.225,29.6
2024-11-24,MP0305,0.221,28.5
2024-11-24,MP0306,0.21,30.7
2024-11-24,MP0107,,
2024-11-24,MP0108,0.188,28.3
2024-11-24,MP0109,0.203,31.3
2024-11-24,MP0209,0.216,28.4
2024-11-24,MP0210,0.196,28.6
2024-11-24,MP0211,,
2024-11-24,MP0307,0.175,26.8
2024-11-24,MP0308,0.198,30.2
2024-11-24,MP0309,0.207,28.6
2024-11-24,MP0310,0.183,29.7
2024-11-24,MP0110,,
2024-11-24,MP0111,0.194,28.0
2024-11-24,MP0112,0.228,28.7
2024-11-24,MP0212,0.165,31.3
2024-11-24,MP0213,0.199,28.2
2024-11-24,MP0214,0.206,30.5
2024-11-24,MP0215,0.198,28.3
2024-11-24,MP0311,0.171,32.3
2024-11-24,MP0312,0.184,32.1
2024-11-24,MP0313,0.195,33.1
2024-11-24,MP0113,0.203,25.3
2024-11-24,MP0401,0.168,31.0
2024-11-24,MP0402,,
2024-11-24,MP0216,0.219,29.9
2024-11-24,MP0501,0.193,27.9
2024-11-24,MP0502,0.195,29.6
2024-11-24,MP0314,0.173,30.3
2024-11-24,MP0315,0.214,30.4
2024-11-24,MP0601,0.19,28.9
2024-11-24,MP0316,0.167,27.3
2024-11-24,MP0403,0.213,29.0
2024-11-24,MP0404,0.182,33.1
2024-11-24,MP0405,0.221,30.7
2024-11-24,MP0503,0.154,30.1
2024-11-24,MP0504,0.183,29.8
2024-11-24,MP0505,0.212,31.1
2024-11-24,MP0506,0.229,29.5
2024-11-24,MP0602,0.169,28.3
2024-11-24,MP0603,0.202,30.4
2024-11-24,MP0604,0.227,31.5
2024-11-24,MP0406,0.235,28.2
2024-11-24,MP0407,,
2024-11-24,MP0408,0.217,27.1
2024-11-24,MP0507,0.234,30.1
2024-11-24,MP0508,0.205,30.4
2024-11-24,MP0509,0.254,30.3
2024-11-24,MP0510,0.166,30.1
2024-11-24,MP0605,0.212,29.7
2024-11-24,MP0606,0.223,30.1
2024-11-24,MP0607,0.189,27.3
2024-11-24,MP0409,0.234,26.9
2024-11-24,MP0410,0.183,30.4
2024-11-24,MP0411,0.23,29.7
2024-11-24,MP0412,0.187,29.9
2024-11-24,MP0511,0.177,28.1
2024-11-24,MP0512,0.211,29.9
2024-11-24,MP0608,0.21,24.9
2024-11-24,MP0609,0.181,27.7
2024-11-24,MP0610,0.182,27.4
2024-11-24,MP0611,0.207,27.7
2024-11-24,MP0413,0.228,28.3
2024-11-24,MP0414,0.226,30.3
2024-11-24,MP0415,0.217,27.5
2024-11-24,MP0513,0.143,30.3
2024-11-24,MP0514,0.225,29.4
2024-11-24,MP0515,0.241,30.2
2024-11-24,MP0516,,
2024-11-24,MP0612,0.196,29.4
2024-11-24,MP0613,,
2024-11-24,MP0614,0.214,31.0
2024-12-01,MP0101,0.215,27.8
2024-12-01,MP0102,0.204,28.9
2024-12-01,MP0103,0.258,28.6
2024-12-01,MP0201,,
2024-12-01,MP0202,0.213,28.9
2024-12-01,MP0203,0.177,29.0
2024-12-01,MP0204,0.237,29.9
2024-12-01,MP0301,0.166,28.8
2024-12-01,MP0302,0.183,29.9
2024-12-01,MP0303,0.218,29.2
2024-12-01,MP0104,0.199,27.7
2024-12-01,MP0105,0.207,29.3
2024-12-01,MP0106,0.213,27.5
2024-12-01,MP0205,0.203,29.3
2024-12-01,MP0206,0.178,26.7
2024-12-01,MP0207,0.159,27.4
2024-12-01,MP0208,0.198,24.9
2024-12-01,MP0304,0.22,29.1
2024-12-01,MP0305,0.194,29.3
2024-12-01,MP0306,,
2024-12-01,MP0107,0.215,27.0
2024-12-01,MP0108,0.189,27.8
2024-12-01,MP0109,0.254,27.4
2024-12-01,MP0209,0.178,28.6
2024-12-01,MP0210,0.217,27.5
2024-12-01,MP0211,0.25,28.3
2024-12-01,MP0307,0.222,29.1
2024-12-01,MP0308,0.252,27.9
2024-12-01,MP0309,,
2024-12-01,MP0310,0.247,26.1
2024-12-01,MP0110,0.244,24.7
2024-12-01,MP0111,0.228,27.0
2024-12-01,MP0112,0.167,27.4
2024-12-01,MP0212,0.245,29.2
2024-12-01,MP0213,0.234,26.9
2024-12-01,MP0214,0.188,29.9
2024-12-01,MP0215,0.216,27.3
2024-12-01,MP0311,0.199,26.4
2024-12-01,MP0312,0.231,30.1
2024-12-01,MP0313,0.214,28.9
2024-12-01,MP0113,0.229,26.6
2024-12-01,MP0401,0.188,28.8
2024-12-01,MP0402,0.21,26.6
2024-12-01,MP0216,0.234,26.3
2024-12-01,MP0501,0.15,27.2
2024-12-01,MP0502,0.216,29.5
2024-12-01,MP0314,0.218,25.9
2024-12-01,MP0315,0.199,27.4
2024-12-01,MP0601,0.234,29.5
2024-12-01,MP0316,0.215,26.1
2024-12-01,MP0403,0.166,29.7
2024-12-01,MP0404,0.178,25.8
2024-12-01,MP0405,0.198,27.2
2024-12-01,MP0503,0.201,27.9
2024-12-01,MP0504,0.206,27.3
2024-12-01,MP0505,0.172,30.5
2024-12-01,MP0506,0.239,29.2
2024-12-01,MP0602,0.188,27.5
2024-12-01,MP0603,0.187,30.0
2024-12-01,MP0604,0.211,28.6
2024-12-01,MP0406,0.179,29.2
2024-12-01,MP0407,,
2024-12-01,MP0408,,
2024-12-01,MP0507,0.202,25.3
2024-12-01,MP0508,0.256,27.1
2024-12-01,MP0509,0.231,26.3
2024-12-01,MP0510,0.192,28.1
2024-12-01,MP0605,,
2024-12-01,MP0606,0.173,27.2
2024-12-01,MP0607,0.23,29.3
2024-12-01,MP0409,0.159,27.1
2024-12-01,MP0410,0.218,28.1
2024-12-01,MP0411,0.235,29.9
2024-12-01,MP0412,0.217,28.3
2024-12-01,MP0511,0.244,29.0
2024-12-01,MP0512,0.206,30.4
2024-12-01,MP0608,0.241,27.8
2024-12-01,MP0609,0.163,28.5
2024-12-01,MP0610,0.204,28.3
2024-12-01,MP0611,0.211,27.0
2024-12-01,MP0413,0.254,29.4
2024-12-01,MP0414,0.176,27.1
2024-12-01,MP0415,0.216,27.8
2024-12-01,MP0513,0.232,29.1
2024-12-01,MP0514,0.176,29.5
2024-12-01,MP0515,0.194,28.2
2024-12-01,MP0516,0.23,28.8
2024-12-01,MP0612,0.235,29.5
2024-12-01,MP0613,0.204,28.5
2024-12-01,MP0614,,
2024-12-08,MP0101,0.211,27.5
2024-12-08,MP0102,0.197,28.6
2024-12-08,MP0103,0.234,27.1
2024-12-08,MP0201,,
2024-12-08,MP0202,0.238,28.3
2024-12-08,MP0203,0.263,27.5
2024-12-08,MP0204,0.235,27.0
2024-12-08,MP0301,0.198,26.6
2024-12-08,MP0302,0.224,27.8
2024-12-08,MP0303,0.254,29.5
2024-12-08,MP0104,0.201,29.8
2024-12-08,MP0105,0.198,29.0
2024-12-08,MP0106,0.234,27.8
2024-12-08,MP0205,0.197,26.4
2024-12-08,MP0206,0.214,27.0
2024-12-08,MP0207,0.169,28.4
2024-12-08,MP0208,0.228,27.6
2024-12-08,MP0304,0.176,27.7
2024-12-08,MP0305,0.179,23.0
2024-12-08,MP0306,0.212,26.7
2024-12-08,MP0107,,
2024-12-08,MP0108,0.203,26.2
2024-12-08,MP0109,0.254,28.1
2024-12-08,MP0209,0.162,26.6
2024-12-08,MP0210,0.249,25.7
2024-12-08,MP0211,0.242,26.4
2024-12-08,MP0307,0.267,28.0
2024-12-08,MP0308,,
2024-12-08,MP0309,0.183,26.6
2024-12-08,MP0310,0.254,29.6
2024-12-08,MP0110,0.178,29.7
2024-12-08,MP0111,0.259,31.6
2024-12-08,MP0112,0.196,30.2
2024-12-08,MP0212,0.297,26.4
2024-12-08,MP0213,0.195,29.9
2024-12-08,MP0214,0.216,28.2
2024-12-08,MP0215,0.199,27.1
2024-12-08,MP0311,0.166,24.4
2024-12-08,MP0312,0.252,29.8
2024-12-08,MP0313,0.223,26.2
2024-12-08,MP0113,0.216,27.7
2024-12-08,MP0401,0.175,24.8
2024-12-08,MP0402,0.256,25.0
